Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Type of Travel_Business travel,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction
45,3953,4,4,4,4,2,4,4,4,4,5,4,3,4,4,0,0.0,0,1,1,0,1,0,0,satisfied
60,3772,2,2,2,2,4,5,5,4,4,4,4,4,4,5,0,0.0,1,0,1,0,1,0,0,satisfied
36,636,4,1,1,1,4,4,4,4,4,1,2,3,4,4,0,0.0,0,1,1,0,0,1,0,satisfied
21,1149,3,3,3,3,2,3,2,2,3,4,4,5,5,2,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
40,261,3,2,2,1,2,2,2,2,3,3,4,1,4,2,0,11.0,1,0,1,0,1,0,0,neutral or dissatisfied
30,3940,1,3,3,3,1,1,1,1,2,2,3,2,4,1,0,13.0,0,1,1,0,1,0,0,neutral or dissatisfied
26,1609,5,5,3,5,5,5,5,5,3,4,4,3,4,5,34,5.0,0,1,1,0,1,0,0,satisfied
54,2470,1,1,1,1,2,4,5,4,4,4,4,3,4,3,0,0.0,0,1,1,0,1,0,0,satisfied
67,2165,3,4,4,3,1,4,1,1,4,1,3,1,3,1,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
36,3613,5,5,5,5,4,4,4,3,3,5,3,1,3,5,0,0.0,0,1,1,0,1,0,0,satisfied
37,106,4,3,3,3,4,4,4,4,4,4,5,2,3,4,0,0.0,1,0,1,0,0,0,1,satisfied
32,642,1,3,3,3,1,1,1,1,4,1,3,3,3,1,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
46,1948,4,4,2,4,5,5,4,5,5,5,5,3,5,3,0,0.0,0,1,1,0,1,0,0,satisfied
24,316,3,1,3,4,3,3,3,3,3,2,3,2,4,3,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
60,689,5,2,5,3,4,4,4,1,1,2,1,4,1,2,0,0.0,1,0,0,1,0,1,0,satisfied
48,2271,3,3,3,3,2,5,5,4,4,4,4,4,4,5,0,0.0,1,0,1,0,1,0,0,satisfied
38,2554,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0,1,0,1,0,1,0,0,satisfied
41,1747,4,4,4,4,2,5,4,5,5,4,5,5,5,4,0,0.0,1,0,1,0,1,0,0,satisfied
18,581,3,5,3,3,2,3,2,2,5,3,4,3,5,2,56,56.0,1,0,0,1,0,1,0,neutral or dissatisfied
25,620,1,0,1,1,2,1,2,2,4,4,4,4,3,2,103,75.0,0,1,1,0,0,1,0,neutral or dissatisfied
21,546,2,4,3,3,2,3,2,2,2,4,3,1,3,2,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
61,972,4,5,4,2,1,4,1,1,3,4,5,3,4,1,0,3.0,0,1,0,1,0,0,1,neutral or dissatisfied
60,624,1,4,4,4,4,3,4,1,1,1,1,4,1,4,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
37,1846,1,1,1,4,4,1,2,4,5,5,5,4,4,4,0,16.0,1,0,1,0,1,0,0,neutral or dissatisfied
57,3811,4,2,2,2,4,3,3,4,4,4,4,1,4,1,19,6.0,1,0,1,0,1,0,0,neutral or dissatisfied
60,760,3,3,4,3,2,4,4,4,4,4,4,3,4,3,0,4.0,1,0,1,0,1,0,0,satisfied
36,3297,2,2,2,2,1,3,2,4,4,4,4,2,4,2,34,17.0,0,1,1,0,1,0,0,satisfied
61,511,4,4,4,1,1,4,1,1,4,5,5,4,4,1,0,0.0,0,1,0,1,0,1,0,satisfied
58,345,1,4,1,1,2,4,5,2,2,1,2,3,2,4,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
37,244,4,2,3,2,4,4,4,3,3,4,3,4,1,4,242,246.0,0,1,1,0,1,0,0,neutral or dissatisfied
49,1781,5,5,5,5,3,4,4,4,4,4,4,3,4,4,96,113.0,1,0,1,0,1,0,0,satisfied
45,756,5,5,5,4,4,5,4,4,4,2,5,5,5,4,2,5.0,0,1,0,1,0,1,0,satisfied
25,109,2,2,2,3,3,2,3,3,3,3,3,4,4,3,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
17,964,1,1,1,5,3,1,5,3,1,1,4,4,5,3,0,5.0,1,0,1,0,0,1,0,neutral or dissatisfied
17,3898,1,1,1,1,4,4,4,4,4,2,2,2,2,4,0,5.0,1,0,1,0,1,0,0,satisfied
26,3015,4,4,2,4,2,2,2,2,4,4,4,4,4,2,15,4.0,1,0,1,0,1,0,0,satisfied
24,1080,1,5,1,4,2,1,2,2,3,3,4,3,2,2,11,28.0,0,1,0,1,0,1,0,neutral or dissatisfied
62,787,1,5,1,1,3,4,4,1,1,1,2,4,1,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
47,406,2,2,2,5,5,2,5,5,3,3,4,5,4,5,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
53,73,1,4,1,3,4,5,5,4,4,1,4,3,4,4,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
27,802,3,5,4,3,4,4,3,4,1,3,3,3,4,4,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
50,2153,5,5,5,3,5,5,5,4,2,3,4,5,4,5,113,133.0,1,0,0,1,0,1,0,satisfied
47,835,2,4,4,4,2,4,3,2,2,2,2,4,2,4,0,23.0,1,0,1,0,1,0,0,neutral or dissatisfied
56,283,4,4,4,4,3,4,5,4,4,5,4,4,4,5,0,0.0,1,0,1,0,1,0,0,satisfied
25,3657,2,5,5,5,2,2,2,2,4,5,4,2,3,2,36,30.0,0,1,1,0,1,0,0,neutral or dissatisfied
37,244,3,5,3,4,3,3,3,3,5,3,3,1,4,3,3,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
13,502,3,4,4,4,3,3,1,3,3,3,4,3,3,3,23,29.0,0,1,1,0,0,1,0,neutral or dissatisfied
28,627,3,1,1,1,3,3,3,3,3,4,2,3,1,3,0,6.0,0,1,1,0,0,1,0,neutral or dissatisfied
42,448,2,4,4,4,2,2,2,2,1,4,3,1,3,2,0,0.0,0,1,1,0,0,1,0,satisfied
48,1482,5,5,5,2,2,5,2,2,3,3,5,3,4,2,121,125.0,0,1,1,0,1,0,0,satisfied
17,967,1,2,1,4,1,1,1,1,4,1,4,2,3,1,0,44.0,1,0,1,0,0,0,1,neutral or dissatisfied
54,479,3,3,3,5,2,1,3,3,3,3,3,1,3,2,48,37.0,1,0,0,1,0,1,0,neutral or dissatisfied
25,3477,3,3,4,3,5,5,5,5,3,5,2,4,3,5,9,3.0,0,1,1,0,1,0,0,satisfied
35,936,4,5,5,5,4,4,4,4,2,1,3,3,5,4,0,0.0,1,0,1,0,0,1,0,satisfied
24,605,2,4,2,4,2,2,5,2,5,4,5,3,5,2,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
44,345,2,2,4,2,1,2,1,1,1,1,3,1,2,1,56,48.0,0,1,1,0,0,1,0,neutral or dissatisfied
59,2424,5,5,5,5,2,5,5,5,5,5,5,5,5,3,0,0.0,0,1,1,0,1,0,0,satisfied
22,121,4,5,4,3,2,4,2,2,5,3,5,5,5,2,0,0.0,1,0,1,0,0,1,0,satisfied
42,442,4,4,4,1,4,4,4,4,3,5,5,3,4,4,1,10.0,0,1,1,0,1,0,0,satisfied
57,577,2,2,2,2,3,4,4,5,5,5,5,3,5,4,0,0.0,1,0,1,0,1,0,0,satisfied
38,301,4,3,4,2,3,4,1,3,4,3,2,2,3,3,20,33.0,0,1,1,0,0,1,0,neutral or dissatisfied
22,1610,2,2,2,2,2,2,2,2,3,2,5,5,4,2,0,6.0,1,0,1,0,1,0,0,satisfied
52,748,3,4,3,4,3,4,4,4,4,3,4,3,4,5,0,0.0,1,0,0,1,1,0,0,neutral or dissatisfied
54,436,2,4,2,2,2,2,2,2,5,3,4,5,4,2,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
32,315,5,5,5,5,5,5,5,5,3,5,3,4,4,5,0,0.0,0,1,1,0,0,1,0,satisfied
47,226,4,4,4,4,2,5,4,4,4,4,4,5,4,5,0,0.0,0,1,1,0,1,0,0,satisfied
41,1426,3,3,3,3,5,5,4,4,4,4,4,3,4,5,7,0.0,1,0,1,0,1,0,0,satisfied
40,1751,2,2,2,2,2,3,5,5,5,5,5,4,5,4,12,17.0,0,1,1,0,1,0,0,satisfied
56,3243,2,2,3,2,4,4,5,5,5,5,5,3,5,3,0,0.0,0,1,1,0,1,0,0,satisfied
32,842,2,5,2,3,1,2,1,1,4,4,5,4,5,1,2,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
26,515,4,1,1,1,4,4,5,4,1,3,4,4,4,4,22,24.0,0,1,1,0,0,1,0,satisfied
28,2611,1,1,1,1,1,1,1,4,3,2,2,1,1,1,48,78.0,1,0,1,0,1,0,0,neutral or dissatisfied
11,456,3,4,3,4,1,3,1,1,4,4,5,4,5,1,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
21,121,2,0,2,2,5,2,1,5,5,1,5,3,2,5,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
41,834,1,1,1,1,4,4,4,4,4,4,4,5,4,4,7,4.0,1,0,1,0,1,0,0,satisfied
41,2454,4,2,3,3,1,3,1,1,2,1,2,2,3,1,1,0.0,1,0,0,1,0,1,0,satisfied
51,309,1,1,1,1,2,5,4,5,5,5,5,4,5,4,0,0.0,1,0,1,0,1,0,0,satisfied
51,483,3,3,3,3,4,4,5,5,5,5,5,4,5,4,0,0.0,1,0,1,0,1,0,0,satisfied
23,591,2,4,2,5,5,2,5,5,5,5,5,4,5,5,50,45.0,0,1,0,1,0,1,0,neutral or dissatisfied
30,376,3,5,3,2,5,3,5,5,4,4,4,5,4,5,17,17.0,0,1,0,1,0,1,0,neutral or dissatisfied
19,1188,4,3,5,1,5,5,5,3,5,5,5,5,4,5,0,35.0,0,1,1,0,1,0,0,satisfied
48,534,4,4,4,4,4,5,4,4,4,4,4,5,4,4,0,0.0,1,0,1,0,1,0,0,satisfied
49,110,4,5,4,1,5,4,5,5,5,1,1,5,2,5,0,0.0,0,1,0,1,0,0,1,neutral or dissatisfied
35,946,4,4,4,4,4,4,4,4,4,5,2,3,5,4,15,0.0,1,0,1,0,0,0,1,satisfied
43,1608,4,4,4,4,3,4,5,4,4,4,4,3,4,5,0,2.0,1,0,1,0,1,0,0,satisfied
66,1499,3,4,2,3,3,2,3,3,3,1,1,5,3,3,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
65,296,4,5,4,5,2,4,5,1,1,4,1,5,1,4,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
17,876,2,2,2,4,2,2,2,2,3,1,3,4,4,2,2,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
27,1277,0,0,0,2,5,0,5,5,3,3,5,3,5,5,0,0.0,1,0,1,0,1,0,0,satisfied
35,1514,3,3,3,1,4,3,1,4,5,4,4,5,5,4,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
52,3306,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,4.0,1,0,1,0,1,0,0,satisfied
18,491,5,0,5,3,1,5,1,1,3,3,4,4,4,1,0,0.0,0,1,1,0,1,0,0,satisfied
16,944,3,4,3,4,1,3,1,1,4,5,4,3,3,1,0,6.0,0,1,0,1,1,0,0,neutral or dissatisfied
35,404,2,1,2,3,1,2,1,1,1,5,3,1,4,1,38,29.0,0,1,1,0,0,1,0,neutral or dissatisfied
43,2863,4,4,2,4,4,5,3,5,5,5,5,3,5,3,0,0.0,0,1,1,0,1,0,0,satisfied
27,1372,3,4,3,1,3,3,3,3,4,4,3,3,4,3,39,37.0,1,0,0,1,1,0,0,neutral or dissatisfied
56,646,4,2,2,2,4,4,4,4,3,5,4,4,4,4,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
56,2243,1,1,4,1,2,5,5,4,4,4,4,3,4,3,0,4.0,1,0,1,0,1,0,0,satisfied
27,1216,4,4,4,3,3,4,3,3,4,2,3,5,5,3,0,0.0,1,0,1,0,0,1,0,satisfied
26,3766,5,5,5,5,5,5,5,5,5,2,5,4,4,5,0,0.0,0,1,1,0,1,0,0,satisfied
44,373,2,4,2,5,2,3,4,3,3,2,3,3,3,1,8,1.0,1,0,0,1,0,1,0,neutral or dissatisfied
23,852,3,4,4,3,3,5,5,4,3,4,3,5,4,5,37,72.0,1,0,1,0,0,1,0,neutral or dissatisfied
20,429,5,4,5,2,1,5,1,1,2,1,3,5,3,1,0,0.0,0,1,1,0,0,1,0,satisfied
42,2306,1,1,1,1,3,5,3,4,4,4,4,1,4,4,16,11.0,1,0,1,0,1,0,0,satisfied
10,3963,3,1,1,1,3,3,3,3,2,2,3,3,3,3,0,7.0,1,0,1,0,1,0,0,neutral or dissatisfied
32,373,1,1,4,3,5,4,5,5,1,4,3,4,3,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
53,1121,4,2,4,3,3,3,3,3,3,4,3,3,3,3,5,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
22,2565,1,4,1,1,5,1,5,5,4,1,5,2,3,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
40,3888,2,4,4,4,4,3,4,2,2,2,2,2,2,2,0,21.0,0,1,1,0,1,0,0,neutral or dissatisfied
30,1500,3,3,3,4,3,3,3,3,3,2,4,1,3,3,0,0.0,0,1,1,0,0,0,1,neutral or dissatisfied
44,1295,3,3,3,3,4,3,4,4,4,2,4,4,4,4,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
27,854,5,5,5,2,1,5,1,1,5,3,5,5,4,1,10,15.0,0,1,1,0,1,0,0,satisfied
38,550,1,5,2,3,4,2,4,4,4,5,5,1,5,4,5,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
57,441,2,2,2,2,2,1,3,5,5,5,5,4,5,2,0,0.0,1,0,1,0,1,0,0,satisfied
35,2396,5,5,3,5,4,4,5,5,5,5,5,3,5,5,0,0.0,0,1,1,0,1,0,0,satisfied
44,1788,3,3,3,3,3,3,4,5,5,5,5,5,5,5,0,0.0,1,0,1,0,1,0,0,satisfied
32,139,3,3,3,3,1,3,1,1,3,2,4,1,3,1,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
46,3978,2,2,3,2,3,4,4,3,3,3,3,3,3,4,0,12.0,0,1,1,0,1,0,0,satisfied
65,101,1,1,1,1,2,3,3,3,3,3,1,2,3,3,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
38,1836,5,5,2,5,2,5,1,5,5,5,5,3,5,2,0,0.0,0,1,1,0,1,0,0,satisfied
44,502,3,4,5,4,2,3,2,2,3,1,3,2,2,2,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
30,955,1,1,1,1,5,5,5,5,2,5,2,3,4,5,0,4.0,0,1,1,0,1,0,0,satisfied
55,337,3,4,3,3,2,4,4,5,5,3,5,5,5,5,4,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
44,1182,3,5,4,4,3,3,3,3,2,5,3,4,3,3,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
27,250,2,4,2,1,2,5,5,4,2,5,4,5,3,5,131,129.0,0,1,0,1,0,1,0,neutral or dissatisfied
25,1437,4,0,4,2,2,4,2,2,5,2,5,3,4,2,14,0.0,1,0,1,0,1,0,0,satisfied
68,224,4,3,4,2,1,4,1,1,2,2,3,4,5,1,0,0.0,0,1,0,1,0,1,0,satisfied
33,1598,3,3,3,3,2,2,2,2,1,3,3,2,5,2,9,5.0,0,1,1,0,1,0,0,satisfied
56,261,2,1,1,1,2,2,2,2,1,5,5,1,2,2,0,0.0,0,1,1,0,0,1,0,satisfied
7,1235,3,0,3,3,1,3,1,1,4,4,5,3,4,1,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
57,86,2,4,2,3,3,4,4,3,3,2,2,4,3,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
44,3723,1,1,1,1,3,5,4,4,4,4,4,4,4,4,20,10.0,0,1,1,0,1,0,0,satisfied
23,867,4,5,4,4,3,4,3,3,4,2,5,5,5,3,19,2.0,1,0,1,0,1,0,0,satisfied
59,3116,0,5,0,3,4,1,4,2,2,2,1,5,2,2,16,15.0,0,1,1,0,1,0,0,satisfied
54,1744,3,3,3,2,5,3,5,5,4,3,5,4,4,5,2,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
19,814,3,4,4,4,3,3,4,3,4,2,3,4,3,3,0,8.0,1,0,1,0,0,1,0,neutral or dissatisfied
52,546,4,4,2,4,2,5,5,4,4,4,4,4,4,5,0,7.0,1,0,1,0,1,0,0,satisfied
24,632,4,4,4,4,4,4,4,4,2,3,4,2,3,4,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
48,192,5,5,5,5,3,1,4,5,5,5,5,4,5,4,0,0.0,1,0,1,0,0,0,1,satisfied
38,909,3,4,3,1,3,3,3,3,2,5,2,2,1,3,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
25,1013,4,4,4,4,2,4,4,2,2,5,4,3,4,2,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
34,462,3,1,3,2,1,3,1,1,4,2,2,2,2,1,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
54,3621,2,2,2,2,5,5,4,2,2,3,2,4,2,5,0,0.0,0,1,1,0,1,0,0,satisfied
24,229,3,5,3,4,3,3,3,3,3,5,4,3,5,3,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
10,544,4,3,4,3,4,4,4,4,5,5,4,1,1,4,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
54,1107,4,5,4,2,4,4,3,4,3,3,1,2,1,4,0,0.0,0,1,0,1,0,1,0,satisfied
54,2950,2,2,2,2,2,5,5,5,5,5,5,4,5,5,10,0.0,1,0,1,0,1,0,0,satisfied
57,1126,2,4,2,4,5,2,1,5,3,3,4,4,5,5,9,0.0,0,1,0,1,0,0,1,neutral or dissatisfied
35,319,3,1,3,3,1,3,1,1,3,2,4,3,3,1,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
41,157,4,4,4,2,4,4,3,4,4,2,4,4,4,4,0,0.0,0,1,0,1,0,1,0,satisfied
50,2244,1,4,4,4,5,4,3,1,1,1,1,3,1,2,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
16,387,2,4,2,3,3,2,3,3,4,5,5,5,5,3,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
42,946,4,1,1,1,4,4,4,4,5,3,4,4,3,4,0,0.0,0,1,1,0,0,1,0,satisfied
51,667,4,4,4,4,4,5,4,5,5,5,5,4,5,3,9,1.0,1,0,1,0,1,0,0,satisfied
32,2515,2,2,2,2,5,5,5,5,3,5,5,3,4,5,3,5.0,0,1,1,0,1,0,0,satisfied
42,1075,5,5,5,5,5,5,5,5,4,2,4,5,5,5,15,33.0,0,1,0,1,0,0,1,satisfied
8,1546,3,0,3,4,3,3,3,3,4,5,5,5,4,3,4,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
33,502,5,5,5,5,5,5,5,5,4,3,4,5,4,5,0,0.0,0,1,1,0,1,0,0,satisfied
11,1091,4,2,5,4,2,5,2,2,4,5,3,2,4,2,15,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
28,277,5,5,5,5,5,5,5,5,1,3,1,1,1,5,0,0.0,0,1,1,0,1,0,0,satisfied
60,3967,2,5,1,5,1,3,4,2,2,2,2,1,2,3,8,1.0,1,0,1,0,1,0,0,neutral or dissatisfied
56,2273,1,1,1,1,4,3,4,4,4,4,4,3,4,5,0,6.0,0,1,1,0,1,0,0,satisfied
25,2994,4,4,4,4,5,5,5,5,3,2,5,3,4,5,12,0.0,0,1,1,0,1,0,0,satisfied
29,1138,1,5,1,2,4,1,4,4,5,5,5,5,5,4,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
34,601,3,4,3,3,3,3,3,3,4,2,5,4,4,3,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
42,2235,2,2,2,2,2,4,4,5,5,5,5,3,5,5,3,6.0,1,0,1,0,1,0,0,satisfied
36,3042,1,1,1,1,2,5,4,5,5,5,5,4,5,3,9,3.0,1,0,1,0,1,0,0,satisfied
50,954,0,4,0,1,2,5,5,2,2,0,2,5,2,3,0,1.0,1,0,0,1,0,1,0,satisfied
32,134,2,1,1,1,1,1,2,1,4,3,4,4,3,1,3,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
24,967,1,4,1,3,2,1,2,2,5,1,1,2,3,2,6,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
35,2475,1,1,1,3,4,1,4,4,2,5,2,3,4,4,78,66.0,0,1,1,0,1,0,0,neutral or dissatisfied
32,1533,4,4,4,4,4,4,4,4,3,3,1,4,3,4,0,0.0,1,0,1,0,1,0,0,satisfied
44,1926,4,4,4,4,4,4,4,4,4,4,4,5,4,5,0,1.0,1,0,1,0,1,0,0,satisfied
54,522,2,4,2,5,2,4,1,5,5,2,3,4,5,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
60,399,4,4,4,2,4,4,4,2,2,4,2,3,2,5,10,11.0,0,1,0,1,1,0,0,neutral or dissatisfied
22,628,4,5,4,2,2,4,2,2,2,1,2,1,2,2,0,0.0,1,0,1,0,0,1,0,satisfied
22,296,4,4,4,2,1,4,1,1,3,5,5,4,5,1,0,0.0,0,1,1,0,1,0,0,satisfied
50,967,4,1,4,3,4,4,4,4,3,1,4,4,3,4,4,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
28,391,2,3,2,1,1,2,1,1,2,2,5,2,5,1,18,42.0,1,0,1,0,0,1,0,neutral or dissatisfied
29,3909,4,4,4,4,3,4,4,2,3,4,3,4,1,4,94,138.0,0,1,1,0,1,0,0,neutral or dissatisfied
50,1390,1,1,1,1,4,5,4,4,4,4,4,3,4,5,21,0.0,1,0,1,0,1,0,0,satisfied
57,215,4,4,5,4,4,5,4,4,4,4,4,3,4,5,0,0.0,1,0,1,0,1,0,0,satisfied
55,787,5,5,5,5,5,4,5,5,5,5,5,3,5,4,24,21.0,0,1,1,0,1,0,0,satisfied
32,405,3,2,3,3,4,3,4,4,2,1,3,4,4,4,0,2.0,0,1,0,1,0,1,0,neutral or dissatisfied
10,290,2,4,2,3,2,2,2,2,5,5,5,5,4,2,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
58,2220,4,4,4,4,4,5,5,5,5,5,5,3,5,5,79,72.0,1,0,1,0,1,0,0,satisfied
43,601,2,4,2,3,3,2,5,1,1,2,1,2,1,1,15,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
60,507,2,2,2,2,5,5,4,2,2,2,2,4,2,5,0,0.0,0,1,1,0,1,0,0,satisfied
58,1747,1,1,1,1,4,3,4,4,4,4,4,5,4,3,7,0.0,1,0,1,0,1,0,0,satisfied
47,101,3,0,3,4,4,3,4,4,5,1,2,3,3,4,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
53,413,3,4,3,4,5,3,5,5,5,5,4,3,4,5,0,15.0,0,1,0,1,0,1,0,neutral or dissatisfied
35,1086,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,0.0,1,0,1,0,1,0,0,satisfied
44,239,2,3,3,3,2,2,2,2,1,3,3,2,3,2,5,0.0,0,1,1,0,0,0,1,neutral or dissatisfied
22,229,2,5,3,1,3,3,3,4,5,4,4,3,3,3,152,133.0,0,1,1,0,0,1,0,neutral or dissatisfied
39,3178,1,1,1,1,5,2,2,4,4,4,4,2,4,5,0,0.0,1,0,1,0,1,0,0,satisfied
10,813,4,5,5,5,2,5,2,2,4,3,5,1,2,2,0,0.0,0,1,0,1,0,1,0,satisfied
41,390,1,2,2,1,1,2,1,1,3,4,4,4,5,1,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
58,677,3,4,3,2,5,4,4,2,2,3,2,4,2,3,11,6.0,1,0,0,1,0,1,0,neutral or dissatisfied
34,3328,3,3,3,3,3,4,4,4,4,4,5,4,4,5,89,122.0,1,0,1,0,1,0,0,satisfied
8,574,1,2,2,3,4,2,4,4,4,1,3,1,4,4,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
36,337,3,3,3,3,5,3,5,5,3,4,4,4,4,5,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
27,3693,3,3,3,3,3,3,3,3,1,2,4,2,4,3,0,14.0,1,0,1,0,1,0,0,neutral or dissatisfied
53,188,5,1,1,1,5,1,4,5,5,5,5,3,5,4,0,0.0,1,0,1,0,0,1,0,satisfied
25,200,3,0,3,1,4,3,1,4,4,3,5,3,4,4,0,0.0,0,1,1,0,0,0,1,neutral or dissatisfied
26,431,3,0,3,1,3,3,1,3,3,5,4,5,5,3,17,12.0,1,0,1,0,1,0,0,neutral or dissatisfied
45,731,5,2,2,2,2,1,1,4,4,5,4,4,4,5,4,0.0,1,0,1,0,0,1,0,satisfied
41,599,2,0,3,2,3,3,3,3,2,1,3,1,2,3,0,10.0,0,1,0,1,0,1,0,neutral or dissatisfied
39,359,1,4,5,4,1,1,1,1,4,2,4,1,4,1,0,0.0,1,0,1,0,0,0,1,neutral or dissatisfied
48,888,3,3,3,3,4,3,4,3,3,3,3,3,3,3,33,25.0,0,1,1,0,1,0,0,neutral or dissatisfied
43,2288,5,1,5,5,3,3,3,5,4,4,5,3,5,3,0,0.0,0,1,1,0,1,0,0,satisfied
42,3605,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,0,1,1,0,1,0,0,satisfied
22,204,2,0,2,1,1,2,1,1,3,3,4,3,5,1,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
51,1594,3,2,2,2,5,3,4,3,3,3,3,2,3,1,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
61,1969,2,2,2,3,3,2,3,3,3,2,3,2,4,3,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
27,1590,5,5,5,1,3,5,5,3,3,3,5,3,4,3,0,0.0,1,0,1,0,1,0,0,satisfied
13,305,3,4,3,1,5,3,5,5,3,3,5,5,5,5,14,7.0,1,0,0,1,0,0,1,neutral or dissatisfied
50,3474,4,4,4,4,2,5,5,3,3,4,5,4,3,4,0,0.0,1,0,1,0,1,0,0,satisfied
40,948,4,2,2,2,4,4,4,4,3,5,3,1,3,4,0,0.0,1,0,1,0,0,1,0,satisfied
53,1121,2,2,3,2,5,5,4,5,5,5,5,5,5,4,0,42.0,1,0,1,0,1,0,0,satisfied
50,3867,2,2,2,2,4,4,5,2,2,2,2,5,2,4,0,4.0,0,1,1,0,1,0,0,satisfied
52,772,3,4,4,4,3,4,4,3,3,3,3,3,3,3,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
29,1390,3,3,3,2,4,3,4,4,4,3,5,5,4,4,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
34,3108,4,3,3,3,1,3,3,4,4,3,4,4,4,3,0,3.0,0,1,1,0,1,0,0,neutral or dissatisfied
41,1014,4,3,1,3,5,4,5,5,5,2,5,5,2,5,61,123.0,1,0,1,0,0,1,0,satisfied
49,986,4,4,4,2,4,4,2,4,5,3,4,5,4,4,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
40,317,2,3,3,2,5,3,5,5,5,5,3,4,4,5,56,44.0,0,1,1,0,0,0,1,neutral or dissatisfied
45,2106,2,2,2,3,1,4,4,2,2,2,2,4,2,4,0,27.0,1,0,0,1,1,0,0,neutral or dissatisfied
